4700000,4.7,MΩ,0.25,5,Through hole,EL,3,S00010-475,,Carbon
5100000,5.1,MΩ,0.25,5,Through hole,EL,3,S00010-515,,Carbon
5600123,5.6,MΩ,0.25,5,Through hole,EL,3,S00010-535,,Carbon
6200000,6.2,MΩ,0.25,5,Through hole,EL,3,S00010-625,,Carbon
6800000,6.8,MΩ,0.25,5,Through hole,EL,3,S00010-685,,Carbon
7500000,7.5,MΩ,0.25,5,Through hole,EL,3,S00010-755,,Carbon
8200000,8.2,MΩ,0.25,5,Through hole,EL,3,S00010-825,,Carbon
9100000,9.1,MΩ,0.25,5,Through hole,EL,3,S00010-915,,Carbon
10000000,10,MΩ,0.25,5,Through hole,EL,3,S00010-106,,Carbon
11000000,11,MΩ,0.25,5,Through hole,EL,3,S00010-116,,Carbon
12000000,12,MΩ,0.25,5,Through hole,EL,3,S00010-126,,Carbon
13000000,13,MΩ,0.25,5,Through hole,EL,3,S00010-136,,Carbon
15000000,15,MΩ,0.25,5,Through hole,EL,3,S00010-156,,Carbon
16000000,16,MΩ,0.25,5,Through hole,EL,3,S00010-166,,Carbon
18000000,18,MΩ,0.25,5,Through hole,EL,3,S00010-186,,Carbon
20000000,20,MΩ,0.25,5,Through hole,EL,3,S00010-206,,Carbon
22000000,22,MΩ,0.25,5,Through hole,EL,3,S00010-226,,Carbon
2400000,2.4,MΩ,0.25,5,Through hole,EL,3,S01197-2R4,,Carbon
500000,500,kΩ,0.25,5,Through hole,EL,4,,,
10000,10,kΩ,0.25,1,Through hole,EL,4,,,
1000,1,kΩ,0.25,1,Through hole,EL,4,,,
43000,43,kΩ,0.25,5,Through hole,EL,4,,,
47.5,47.5,Ω,0.25,5,Through hole,EL,4,,,
200,200,Ω,0.25,5,Through hole,EL,4,,,
200,200,Ω,0.25,5,Through hole,EL,4,,,
1,1,Ω,0.05,5,Through hole,EL,4,P00011-IR0,,
6.8,6.8,Ω,0.5,5,Through hole,EL,4,,,
200,200,Ω,0.5,5,Through hole,EL,4,,,
10,10,Ω,0.25,5,Through hole,EL,4,,,
75,75,Ω,0.5,1,Through hole,EL,4,,,
330,330,Ω,1.2,5,Through hole,EL,4,,,
390,390,Ω,1.2,5,Through hole,EL,4,,,
4.7,4.7,Ω,1,5,Through hole,EL,4,,,
560,560,Ω,0.5,5,Through hole,EL,4,,,
1000,1,kΩ,0.5,5,Through hole,EL,4,,,
240,240,Ω,1,5,Through hole,EL,4,,,
200000,200,kΩ,2,5,Through hole,EL,4,,,
100000,100,Ω,2,5,Through hole,EL,4,,0-count,
0.5,0.5,Ω,3&5,5,Through hole,EL,4,,,
20,20,Ω,10,5,Through hole,EL,4,,,
200,200,Ω,3,5,Through hole,EL,4,,,
0.01,0.01,Ω,10,1,Screw Mountaid,EL,4,,DALE LVR-10 .01Ω  1% 10W 8923,
0.02,0.02,Ω,10,1,Screw Mountaid,EL,4,,DALE LVR-10 .02Ω  1% 10W 8952,
0.05,0.05,Ω,10,1,Screw Mountaid,EL,4,,DALE LVR-10 .05Ω  1% 10W 8949,
0.01,0.01,Ω,10,1,Screw Mountaid,EL,4,,DALE LVR-10 .01Ω  1% 10W 9001,
20000,20,kΩ,20,1,Screw Mountaid,EL,4,,CLAROSTAT VPR-20H 2K 411-8435,
3,3,Ω,0.25,5,Through hole,EL,5,P00010-3R0,,Carbon
3.3,3.3,Ω,0.25,5,Through hole,EL,5,P00010-3R3,,Carbon
3.6,3.6,Ω,0.25,5,Through hole,EL,5,P00010-3R6,,Carbon
3.9,3.9,Ω,0.25,5,Through hole,EL,5,P00010-3R9,,Carbon
4.3,4.3,Ω,0.25,5,Through hole,EL,5,P00010-4R3,,Carbon
4.7,4.7,Ω,0.25,5,Through hole,EL,5,P00010-4R7,,Carbon
5.1,5.1,Ω,0.25,5,Through hole,EL,5,P00010-5R1,,Carbon
5.6,5.6,Ω,0.25,5,Through hole,EL,5,P00010-5R3,,Carbon
6.2,6.2,Ω,0.25,5,Through hole,EL,5,P00010-6R2,,Carbon
6.8,6.8,Ω,0.25,5,Through hole,EL,5,P00010-8R8,,Carbon
7.5,7.5,Ω,0.25,5,Through hole,EL,5,P00010-754,,Carbon
8.2,8.2,Ω,0.25,5,Through hole,EL,5,P00010-8R2,,Carbon
9.1,9.1,Ω,0.25,5,Through hole,EL,5,P00010-9R1,,Carbon
10,10,Ω,0.25,5,Through hole,EL,5,P00010-100,,Carbon
11,11,Ω,0.25,5,Through hole,EL,5,P00010-110,,Carbon
12,12,Ω,0.25,5,Through hole,EL,5,P00010-120,,Carbon
13,13,Ω,0.25,5,Through hole,EL,5,,,
